base_index,base_tourney_name,base_slug,year,tourney_name,tourney_slug,tourney_url,results_url,archive_url
92,Kitzbuhel,kitzbuhel,1991.0,ATP Kitzbuhel 1991,kitzbuhel-1991,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-1991/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-1991/results/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel/archive/
97,London,london,1991.0,ATP London 1991,london-1991,https://www.flashscore.com/tennis/atp-singles/london-1991/,https://www.flashscore.com/tennis/atp-singles/london-1991/results/,https://www.flashscore.com/tennis/atp-singles/london/archive/
98,Long Island,long-island,1991.0,ATP Long Island 1991,long-island-1991,https://www.flashscore.com/tennis/atp-singles/long-island-1991/,https://www.flashscore.com/tennis/atp-singles/long-island-1991/results/,https://www.flashscore.com/tennis/atp-singles/long-island/archive/
99,Los Angeles,los-angeles,1991.0,ATP Los Angeles 1991,los-angeles-1991,https://www.flashscore.com/tennis/atp-singles/los-angeles-1991/,https://www.flashscore.com/tennis/atp-singles/los-angeles-1991/results/,https://www.flashscore.com/tennis/atp-singles/los-angeles/archive/
103,Lyon 3,lyon-3,1991.0,ATP Lyon 3 1991,lyon-3-1991,https://www.flashscore.com/tennis/atp-singles/lyon-3-1991/,https://www.flashscore.com/tennis/atp-singles/lyon-3-1991/results/,https://www.flashscore.com/tennis/atp-singles/lyon-3/archive/
104,Maceio,maceio,1991.0,ATP Guaruja 1991,maceio-1991,https://www.flashscore.com/tennis/atp-singles/maceio-1991/,https://www.flashscore.com/tennis/atp-singles/maceio-1991/results/,https://www.flashscore.com/tennis/atp-singles/maceio/archive/
106,Madrid 2,madrid-2,1991.0,ATP Madrid 2 1991,madrid-2-1991,https://www.flashscore.com/tennis/atp-singles/madrid-2-1991/,https://www.flashscore.com/tennis/atp-singles/madrid-2-1991/results/,https://www.flashscore.com/tennis/atp-singles/madrid-2/archive/
108,Manchester,manchester,1991.0,ATP Manchester 1991,manchester-1991,https://www.flashscore.com/tennis/atp-singles/manchester-1991/,https://www.flashscore.com/tennis/atp-singles/manchester-1991/results/,https://www.flashscore.com/tennis/atp-singles/manchester/archive/
116,Memphis,memphis,1991.0,ATP Memphis 1991,memphis-1991,https://www.flashscore.com/tennis/atp-singles/memphis-1991/,https://www.flashscore.com/tennis/atp-singles/memphis-1991/results/,https://www.flashscore.com/tennis/atp-singles/memphis/archive/
119,Miami,miami,1991.0,ATP Miami 1991,miami-1991,https://www.flashscore.com/tennis/atp-singles/miami-1991/,https://www.flashscore.com/tennis/atp-singles/miami-1991/results/,https://www.flashscore.com/tennis/atp-singles/miami/archive/
120,Milan,milan,1991.0,ATP Milan 1991,milan-1991,https://www.flashscore.com/tennis/atp-singles/milan-1991/,https://www.flashscore.com/tennis/atp-singles/milan-1991/results/,https://www.flashscore.com/tennis/atp-singles/milan/archive/
121,Monte Carlo,monte-carlo,1991.0,ATP Monte Carlo 1991,monte-carlo-1991,https://www.flashscore.com/tennis/atp-singles/monte-carlo-1991/,https://www.flashscore.com/tennis/atp-singles/monte-carlo-1991/results/,https://www.flashscore.com/tennis/atp-singles/monte-carlo/archive/
124,Montreal,montreal,1991.0,ATP Montreal 1991,montreal-1991,https://www.flashscore.com/tennis/atp-singles/montreal-1991/,https://www.flashscore.com/tennis/atp-singles/montreal-1991/results/,https://www.flashscore.com/tennis/atp-singles/montreal/archive/
125,Moscow,moscow,1991.0,ATP Moscow 1991,moscow-1991,https://www.flashscore.com/tennis/atp-singles/moscow-1991/,https://www.flashscore.com/tennis/atp-singles/moscow-1991/results/,https://www.flashscore.com/tennis/atp-singles/moscow/archive/
127,Munich,munich,1991.0,ATP Munich 1991,munich-1991,https://www.flashscore.com/tennis/atp-singles/munich-1991/,https://www.flashscore.com/tennis/atp-singles/munich-1991/results/,https://www.flashscore.com/tennis/atp-singles/munich/archive/
130,New Haven 2,new-haven-2,1991.0,ATP New Haven 2 1991,new-haven-2-1991,https://www.flashscore.com/tennis/atp-singles/new-haven-2-1991/,https://www.flashscore.com/tennis/atp-singles/new-haven-2-1991/results/,https://www.flashscore.com/tennis/atp-singles/new-haven-2/archive/
132,Newport,newport,1991.0,ATP Newport 1991,newport-1991,https://www.flashscore.com/tennis/atp-singles/newport-1991/,https://www.flashscore.com/tennis/atp-singles/newport-1991/results/,https://www.flashscore.com/tennis/atp-singles/newport/archive/
134,Nice,nice,1991.0,ATP Nice 1991,nice-1991,https://www.flashscore.com/tennis/atp-singles/nice-1991/,https://www.flashscore.com/tennis/atp-singles/nice-1991/results/,https://www.flashscore.com/tennis/atp-singles/nice/archive/
142,Palermo,palermo,1991.0,ATP Palermo 1991,palermo-1991,https://www.flashscore.com/tennis/atp-singles/palermo-1991/,https://www.flashscore.com/tennis/atp-singles/palermo-1991/results/,https://www.flashscore.com/tennis/atp-singles/palermo/archive/
143,Paris,paris,1991.0,ATP Paris 1991,paris-1991,https://www.flashscore.com/tennis/atp-singles/paris-1991/,https://www.flashscore.com/tennis/atp-singles/paris-1991/results/,https://www.flashscore.com/tennis/atp-singles/paris/archive/
145,Philadelphia,philadelphia,1991.0,ATP Philadelphia 1991,philadelphia-1991,https://www.flashscore.com/tennis/atp-singles/philadelphia-1991/,https://www.flashscore.com/tennis/atp-singles/philadelphia-1991/results/,https://www.flashscore.com/tennis/atp-singles/philadelphia/archive/
146,Pinehurst,pinehurst,1991.0,ATP Tampa 1991,pinehurst-1991,https://www.flashscore.com/tennis/atp-singles/pinehurst-1991/,https://www.flashscore.com/tennis/atp-singles/pinehurst-1991/results/,https://www.flashscore.com/tennis/atp-singles/pinehurst/archive/
148,Prague,prague,1991.0,ATP Prague 1991,prague-1991,https://www.flashscore.com/tennis/atp-singles/prague-1991/,https://www.flashscore.com/tennis/atp-singles/prague-1991/results/,https://www.flashscore.com/tennis/atp-singles/prague/archive/
153,Rome,rome,1991.0,ATP Rome 1991,rome-1991,https://www.flashscore.com/tennis/atp-singles/rome-1991/,https://www.flashscore.com/tennis/atp-singles/rome-1991/results/,https://www.flashscore.com/tennis/atp-singles/rome/archive/
154,Rotterdam,rotterdam,1991.0,ATP Rotterdam 1991,rotterdam-1991,https://www.flashscore.com/tennis/atp-singles/rotterdam-1991/,https://www.flashscore.com/tennis/atp-singles/rotterdam-1991/results/,https://www.flashscore.com/tennis/atp-singles/rotterdam/archive/
156,San Jose,san-jose,1991.0,ATP San Francisco 1991,san-jose-1991,https://www.flashscore.com/tennis/atp-singles/san-jose-1991/,https://www.flashscore.com/tennis/atp-singles/san-jose-1991/results/,https://www.flashscore.com/tennis/atp-singles/san-jose/archive/
157,San Marino,san-marino,1991.0,ATP San Marino 1991,san-marino-1991,https://www.flashscore.com/tennis/atp-singles/san-marino-1991/,https://www.flashscore.com/tennis/atp-singles/san-marino-1991/results/,https://www.flashscore.com/tennis/atp-singles/san-marino/archive/
161,Sao Paulo 2,sao-paulo-2,1991.0,ATP Sao Paulo 2 1991,sao-paulo-2-1991,https://www.flashscore.com/tennis/atp-singles/sao-paulo-2-1991/,https://www.flashscore.com/tennis/atp-singles/sao-paulo-2-1991/results/,https://www.flashscore.com/tennis/atp-singles/sao-paulo-2/archive/
163,Schenectady,schenectady,1991.0,ATP Schenectady 1991,schenectady-1991,https://www.flashscore.com/tennis/atp-singles/schenectady-1991/,https://www.flashscore.com/tennis/atp-singles/schenectady-1991/results/,https://www.flashscore.com/tennis/atp-singles/schenectady/archive/
165,Seoul,seoul,1991.0,ATP Seoul 1991,seoul-1991,https://www.flashscore.com/tennis/atp-singles/seoul-1991/,https://www.flashscore.com/tennis/atp-singles/seoul-1991/results/,https://www.flashscore.com/tennis/atp-singles/seoul/archive/
169,Singapore,singapore,1991.0,ATP Singapore 1991,singapore-1991,https://www.flashscore.com/tennis/atp-singles/singapore-1991/,https://www.flashscore.com/tennis/atp-singles/singapore-1991/results/,https://www.flashscore.com/tennis/atp-singles/singapore/archive/
174,Stockholm,stockholm,1991.0,ATP Stockholm 1991,stockholm-1991,https://www.flashscore.com/tennis/atp-singles/stockholm-1991/,https://www.flashscore.com/tennis/atp-singles/stockholm-1991/results/,https://www.flashscore.com/tennis/atp-singles/stockholm/archive/
176,Stuttgart 1,stuttgart-1,1991.0,ATP Stuttgart 1 1991,stuttgart-1-1991,https://www.flashscore.com/tennis/atp-singles/stuttgart-1-1991/,https://www.flashscore.com/tennis/atp-singles/stuttgart-1-1991/results/,https://www.flashscore.com/tennis/atp-singles/stuttgart-1/archive/
175,Stuttgart,stuttgart,1991.0,ATP Stuttgart 1991,stuttgart-1991,https://www.flashscore.com/tennis/atp-singles/stuttgart-1991/,https://www.flashscore.com/tennis/atp-singles/stuttgart-1991/results/,https://www.flashscore.com/tennis/atp-singles/stuttgart/archive/
177,Sydney,sydney,1991.0,ATP Sydney 1991,sydney-1991,https://www.flashscore.com/tennis/atp-singles/sydney-1991/,https://www.flashscore.com/tennis/atp-singles/sydney-1991/results/,https://www.flashscore.com/tennis/atp-singles/sydney/archive/
178,Sydney 2,sydney-2,1991.0,ATP Sydney 2 1991,sydney-2-1991,https://www.flashscore.com/tennis/atp-singles/sydney-2-1991/,https://www.flashscore.com/tennis/atp-singles/sydney-2-1991/results/,https://www.flashscore.com/tennis/atp-singles/sydney-2/archive/
181,Tel Aviv,tel-aviv,1991.0,ATP Tel Aviv 1991,tel-aviv-1991,https://www.flashscore.com/tennis/atp-singles/tel-aviv-1991/,https://www.flashscore.com/tennis/atp-singles/tel-aviv-1991/results/,https://www.flashscore.com/tennis/atp-singles/tel-aviv/archive/
182,Tokyo,tokyo,1991.0,ATP Tokyo 1991,tokyo-1991,https://www.flashscore.com/tennis/atp-singles/tokyo-1991/,https://www.flashscore.com/tennis/atp-singles/tokyo-1991/results/,https://www.flashscore.com/tennis/atp-singles/tokyo/archive/
183,Tokyo 2,tokyo-2,1991.0,ATP Tokyo 2 1991,tokyo-2-1991,https://www.flashscore.com/tennis/atp-singles/tokyo-2-1991/,https://www.flashscore.com/tennis/atp-singles/tokyo-2-1991/results/,https://www.flashscore.com/tennis/atp-singles/tokyo-2/archive/
186,Toulouse,toulouse,1991.0,ATP Toulouse 1991,toulouse-1991,https://www.flashscore.com/tennis/atp-singles/toulouse-1991/,https://www.flashscore.com/tennis/atp-singles/toulouse-1991/results/,https://www.flashscore.com/tennis/atp-singles/toulouse/archive/
187,Umag,umag,1991.0,ATP Umag 1991,umag-1991,https://www.flashscore.com/tennis/atp-singles/umag-1991/,https://www.flashscore.com/tennis/atp-singles/umag-1991/results/,https://www.flashscore.com/tennis/atp-singles/umag/archive/
189,US Open,us-open,1991.0,ATP US Open 1991,us-open-1991,https://www.flashscore.com/tennis/atp-singles/us-open-1991/,https://www.flashscore.com/tennis/atp-singles/us-open-1991/results/,https://www.flashscore.com/tennis/atp-singles/us-open/archive/
192,Vienna,vienna,1991.0,ATP Vienna 1991,vienna-1991,https://www.flashscore.com/tennis/atp-singles/vienna-1991/,https://www.flashscore.com/tennis/atp-singles/vienna-1991/results/,https://www.flashscore.com/tennis/atp-singles/vienna/archive/
195,Washington,washington,1991.0,ATP Washington 1991,washington-1991,https://www.flashscore.com/tennis/atp-singles/washington-1991/,https://www.flashscore.com/tennis/atp-singles/washington-1991/results/,https://www.flashscore.com/tennis/atp-singles/washington/archive/
196,Wellington,wellington,1991.0,ATP Wellington 1991,wellington-1991,https://www.flashscore.com/tennis/atp-singles/wellington-1991/,https://www.flashscore.com/tennis/atp-singles/wellington-1991/results/,https://www.flashscore.com/tennis/atp-singles/wellington/archive/
198,Wimbledon,wimbledon,1991.0,ATP Wimbledon 1991,wimbledon-1991,https://www.flashscore.com/tennis/atp-singles/wimbledon-1991/,https://www.flashscore.com/tennis/atp-singles/wimbledon-1991/results/,https://www.flashscore.com/tennis/atp-singles/wimbledon/archive/
1,Adelaide,adelaide,1992.0,ATP Adelaide 1992,adelaide-1992,https://www.flashscore.com/tennis/atp-singles/adelaide-1992/,https://www.flashscore.com/tennis/atp-singles/adelaide-1992/results/,https://www.flashscore.com/tennis/atp-singles/adelaide/archive/
4,Amersfoort,amersfoort,1992.0,ATP Hilversum 1992,amersfoort-1992,https://www.flashscore.com/tennis/atp-singles/amersfoort-1992/,https://www.flashscore.com/tennis/atp-singles/amersfoort-1992/results/,https://www.flashscore.com/tennis/atp-singles/amersfoort/archive/
8,Antwerp 2,antwerp-2,1992.0,ATP Antwerp 2 1992,antwerp-2-1992,https://www.flashscore.com/tennis/atp-singles/antwerp-2-1992/,https://www.flashscore.com/tennis/atp-singles/antwerp-2-1992/results/,https://www.flashscore.com/tennis/atp-singles/antwerp-2/archive/
12,Athens 2,athens-2,1992.0,ATP Athens 2 1992,athens-2-1992,https://www.flashscore.com/tennis/atp-singles/athens-2-1992/,https://www.flashscore.com/tennis/atp-singles/athens-2-1992/results/,https://www.flashscore.com/tennis/atp-singles/athens-2/archive/
15,Auckland,auckland,1992.0,ATP Auckland 1992,auckland-1992,https://www.flashscore.com/tennis/atp-singles/auckland-1992/,https://www.flashscore.com/tennis/atp-singles/auckland-1992/results/,https://www.flashscore.com/tennis/atp-singles/auckland/archive/
16,Australian Open,australian-open,1992.0,ATP Australian Open 1992,australian-open-1992,https://www.flashscore.com/tennis/atp-singles/australian-open-1992/,https://www.flashscore.com/tennis/atp-singles/australian-open-1992/results/,https://www.flashscore.com/tennis/atp-singles/australian-open/archive/
19,Barcelona,barcelona,1992.0,ATP Barcelona 1992,barcelona-1992,https://www.flashscore.com/tennis/atp-singles/barcelona-1992/,https://www.flashscore.com/tennis/atp-singles/barcelona-1992/results/,https://www.flashscore.com/tennis/atp-singles/barcelona/archive/
20,Basel,basel,1992.0,ATP Basel 1992,basel-1992,https://www.flashscore.com/tennis/atp-singles/basel-1992/,https://www.flashscore.com/tennis/atp-singles/basel-1992/results/,https://www.flashscore.com/tennis/atp-singles/basel/archive/
21,Bastad,bastad,1992.0,ATP Bastad 1992,bastad-1992,https://www.flashscore.com/tennis/atp-singles/bastad-1992/,https://www.flashscore.com/tennis/atp-singles/bastad-1992/results/,https://www.flashscore.com/tennis/atp-singles/bastad/archive/
29,Bologna,bologna,1992.0,ATP Bologna 1992,bologna-1992,https://www.flashscore.com/tennis/atp-singles/bologna-1992/,https://www.flashscore.com/tennis/atp-singles/bologna-1992/results/,https://www.flashscore.com/tennis/atp-singles/bologna/archive/
30,Bolzano,bolzano,1992.0,ATP Bolzano 1992,bolzano-1992,https://www.flashscore.com/tennis/atp-singles/bolzano-1992/,https://www.flashscore.com/tennis/atp-singles/bolzano-1992/results/,https://www.flashscore.com/tennis/atp-singles/bolzano/archive/
31,Bordeaux,bordeaux,1992.0,ATP Bordeaux 1992,bordeaux-1992,https://www.flashscore.com/tennis/atp-singles/bordeaux-1992/,https://www.flashscore.com/tennis/atp-singles/bordeaux-1992/results/,https://www.flashscore.com/tennis/atp-singles/bordeaux/archive/
35,Brisbane,brisbane,1992.0,ATP Brisbane 1992,brisbane-1992,https://www.flashscore.com/tennis/atp-singles/brisbane-1992/,https://www.flashscore.com/tennis/atp-singles/brisbane-1992/results/,https://www.flashscore.com/tennis/atp-singles/brisbane/archive/
43,Casablanca,casablanca,1992.0,ATP Casablanca 1992,casablanca-1992,https://www.flashscore.com/tennis/atp-singles/casablanca-1992/,https://www.flashscore.com/tennis/atp-singles/casablanca-1992/results/,https://www.flashscore.com/tennis/atp-singles/casablanca/archive/
47,Cincinnati,cincinnati,1992.0,ATP Cincinnati 1992,cincinnati-1992,https://www.flashscore.com/tennis/atp-singles/cincinnati-1992/,https://www.flashscore.com/tennis/atp-singles/cincinnati-1992/results/,https://www.flashscore.com/tennis/atp-singles/cincinnati/archive/
48,Cologne,cologne,1992.0,ATP Cologne 1992,cologne-1992,https://www.flashscore.com/tennis/atp-singles/cologne-1992/,https://www.flashscore.com/tennis/atp-singles/cologne-1992/results/,https://www.flashscore.com/tennis/atp-singles/cologne/archive/
50,Copenhagen,copenhagen,1992.0,ATP Copenhagen 1992,copenhagen-1992,https://www.flashscore.com/tennis/atp-singles/copenhagen-1992/,https://www.flashscore.com/tennis/atp-singles/copenhagen-1992/results/,https://www.flashscore.com/tennis/atp-singles/copenhagen/archive/
68,Estoril,estoril,1992.0,ATP Estoril 1992,estoril-1992,https://www.flashscore.com/tennis/atp-singles/estoril-1992/,https://www.flashscore.com/tennis/atp-singles/estoril-1992/results/,https://www.flashscore.com/tennis/atp-singles/estoril/archive/
69,Finals - Turin,finals-turin,1992.0,ATP World Tour Finals - Frankfurt 1992,finals-turin-1992,https://www.flashscore.com/tennis/atp-singles/finals-turin-1992/,https://www.flashscore.com/tennis/atp-singles/finals-turin-1992/results/,https://www.flashscore.com/tennis/atp-singles/finals-turin/archive/
70,Florence,florence,1992.0,ATP Florence 1992,florence-1992,https://www.flashscore.com/tennis/atp-singles/florence-1992/,https://www.flashscore.com/tennis/atp-singles/florence-1992/results/,https://www.flashscore.com/tennis/atp-singles/florence/archive/
71,French Open,french-open,1992.0,ATP French Open 1992,french-open-1992,https://www.flashscore.com/tennis/atp-singles/french-open-1992/,https://www.flashscore.com/tennis/atp-singles/french-open-1992/results/,https://www.flashscore.com/tennis/atp-singles/french-open/archive/
73,Genoa,genoa,1992.0,ATP Genoa 1992,genoa-1992,https://www.flashscore.com/tennis/atp-singles/genoa-1992/,https://www.flashscore.com/tennis/atp-singles/genoa-1992/results/,https://www.flashscore.com/tennis/atp-singles/genoa/archive/
75,Grand Slam Cup,grand-slam-cup,1992.0,ATP Grand Slam Cup 1992,grand-slam-cup-1992,https://www.flashscore.com/tennis/atp-singles/grand-slam-cup-1992/,https://www.flashscore.com/tennis/atp-singles/grand-slam-cup-1992/results/,https://www.flashscore.com/tennis/atp-singles/grand-slam-cup/archive/
76,Gstaad,gstaad,1992.0,ATP Gstaad 1992,gstaad-1992,https://www.flashscore.com/tennis/atp-singles/gstaad-1992/,https://www.flashscore.com/tennis/atp-singles/gstaad-1992/results/,https://www.flashscore.com/tennis/atp-singles/gstaad/archive/
